,MAE,RMSE
NYA,0.02044946090293081,0.023668682392076416
S&P,0.038490134863826804,0.04267566682582654
NASDAQ,0.06570658597191703,0.07332560015571392
RUT,0.0376205137723898,0.04234588640972603
DJI,0.05311802490754336,0.060441054224135995
